Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
4.161.1.4.4,4,161,1,4,4,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align2>(T1::Params),1,7,"(32, 1, 1)","(1, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],2.92[[inst]],3.00[[inst]],27.73[[]],16[[block]],32[[block]],9[[block]],64[[block]],32[[]],100[[%]],11[[inst]],0.01[[%]],0.04[[%]],1.43[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],6.27[[usecond]],16.90[[Kbyte/block]],"7,200[[cycle]]",0.24[[warp]],"1,262[[inst]]",0.24[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],6.09[[%]],"1,294[[inst]]",0.24[[inst/cycle]],0.24[[]],8.19[[%]],66.67[[%]],0.21[[%]],0[[]],0[[%]],100.62[[%]],0.21[[%]],0.19[[%]],0.03[[%]],61.22[[Mbyte/second]],0.21[[%]],75.58[[%]],24.42[[%]],128[[register/thread]],49.16[[cycle]],6.22[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],9[[warp]],14.06[[%]],32[[thread]],4.20[[cycle]],4.10[[cycle]],0.00[[]]
4.161.1.4.4,4,161,1,4,4,"void splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(1, 1, 1)",0,8.0,12.16[[warp]],19.00[[%]],3.61[[warp]],13.59[[]],0[[]],2.06[[inst]],2.65[[inst]],9.73[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],152[[inst]],0.17[[%]],0.06[[%]],1.54[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],3.55[[usecond]],0[[byte/block]],"4,334[[cycle]]",0.18[[warp]],888[[inst]],0.31[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],9.89[[%]],"1,144[[inst]]",0.40[[inst/cycle]],0.13[[]],15.28[[%]],90.62[[%]],0.30[[%]],0[[]],0[[%]],100.07[[%]],0.30[[%]],0.29[[%]],0.02[[%]],36.04[[Mbyte/second]],0.30[[%]],87.24[[%]],12.76[[%]],32[[register/thread]],26.79[[cycle]],9.89[[%]],1.22[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],512[[thread]],36.49[[cycle]],28.32[[cycle]],0.00[[]]
8.161.1.8.8,8,161,1,8,8,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_64x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(1, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],1.06[[inst]],1.13[[inst]],30.08[[]],28[[block]],32[[block]],29[[block]],64[[block]],32[[]],100[[%]],11[[inst]],0.02[[%]],0.02[[%]],1.52[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],5.06[[usecond]],4.61[[Kbyte/block]],"6,146[[cycle]]",0.12[[warp]],459[[inst]],0.11[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],2.94[[%]],490[[inst]],0.12[[inst/cycle]],0.12[[]],10.56[[%]],0[[%]],0.22[[%]],0[[]],0[[%]],98.46[[%]],0.22[[%]],0.21[[%]],0.01[[%]],101.27[[Mbyte/second]],0.22[[%]],88.17[[%]],11.83[[%]],72[[register/thread]],38.56[[cycle]],2.94[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],28[[warp]],43.75[[%]],32[[thread]],9.02[[cycle]],8.45[[cycle]],0.00[[]]
12.161.1.12.12,12,161,1,12,12,void cutlass::Kernel<cutlass_75_wmma_tensorop_bf16_s161616gemm_bf16_32x32_32x1_tn_align1>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.96[[]],0.00[[]],5.14[[inst]],5.40[[inst]],28.75[[]],9[[block]],32[[block]],16[[block]],16[[block]],128[[]],96.97[[%]],46[[inst]],0.02[[%]],0.08[[%]],1.51[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],5.25[[usecond]],5.12[[Kbyte/block]],"6,408[[cycle]]",0.13[[warp]],"2,220[[inst]]",0.49[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],12.97[[%]],"2,332[[inst]]",0.52[[inst/cycle]],0.13[[]],12.73[[%]],87.36[[%]],0.22[[%]],0[[]],0[[%]],96.64[[%]],0.22[[%]],0.21[[%]],0.05[[%]],195.12[[Mbyte/second]],0.22[[%]],86.88[[%]],13.12[[%]],56[[register/thread]],41.61[[cycle]],12.97[[%]],1.22[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],36[[warp]],56.25[[%]],128[[thread]],8.01[[cycle]],7.62[[cycle]],0.00[[]]
16.161.1.16.16,16,161,1,16,16,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_64x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(1, 1, 1)",0,8.0,1[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],1.07[[inst]],1.14[[inst]],30.26[[]],28[[block]],32[[block]],29[[block]],64[[block]],32[[]],100[[%]],12[[inst]],0.03[[%]],0.02[[%]],1.52[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],5.06[[usecond]],4.61[[Kbyte/block]],"6,168[[cycle]]",0.12[[warp]],461[[inst]],0.10[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],2.78[[%]],492[[inst]],0.11[[inst/cycle]],0.12[[]],10.27[[%]],2[[%]],0.22[[%]],0[[]],0[[%]],96.90[[%]],0.22[[%]],0.22[[%]],0.01[[%]],253.16[[Mbyte/second]],0.22[[%]],88.19[[%]],11.81[[%]],72[[register/thread]],40.93[[cycle]],2.78[[%]],1.22[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],28[[warp]],43.75[[%]],32[[thread]],9.03[[cycle]],8.47[[cycle]],0.00[[]]
20.161.1.20.20,20,161,1,20,20,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.91[[warp]],6.11[[%]],1[[warp]],31.97[[]],0.00[[]],8.70[[inst]],8.96[[inst]],28.68[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],94.12[[%]],48[[inst]],0.01[[%]],0.12[[%]],1.54[[cycle/nsecond]],0.02[[%]],1.02[[Kbyte/block]],6.11[[usecond]],33.79[[Kbyte/block]],"7,508[[cycle]]",0.19[[warp]],"3,758[[inst]]",0.71[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],18.30[[%]],"3,870[[inst]]",0.73[[inst/cycle]],0.19[[]],17.80[[%]],78.67[[%]],0.19[[%]],0[[]],0[[%]],95.91[[%]],0.19[[%]],0.19[[%]],0.09[[%]],335.08[[Mbyte/second]],0.19[[%]],81.17[[%]],18.83[[%]],96[[register/thread]],48.94[[cycle]],18.30[[%]],1.23[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],128[[thread]],5.47[[cycle]],5.31[[cycle]],0.00[[]]
24.161.1.24.24,24,161,1,24,24,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(4, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.97[[]],0.00[[]],5.47[[inst]],5.74[[inst]],29.52[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],97.06[[%]],47[[inst]],0.02[[%]],0.09[[%]],1.53[[cycle/nsecond]],0.03[[%]],1.02[[Kbyte/block]],4.96[[usecond]],8.70[[Kbyte/block]],"6,054[[cycle]]",0.16[[warp]],"2,361[[inst]]",0.15[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],4[[]],4.06[[%]],"2,481[[inst]]",0.16[[inst/cycle]],0.16[[]],5.93[[%]],0.95[[%]],0.27[[%]],0[[]],0[[%]],96.74[[%]],0.27[[%]],0.24[[%]],0.08[[%]],490.32[[Mbyte/second]],0.27[[%]],83.80[[%]],16.20[[%]],128[[register/thread]],141.48[[cycle]],4.06[[%]],1.22[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],128[[thread]],6.49[[cycle]],6.17[[cycle]],0.00[[]]
28.161.1.28.28,28,161,1,28,28,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.97[[]],0.01[[]],8.71[[inst]],8.97[[inst]],28.88[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],91.43[[%]],50[[inst]],0.01[[%]],0.12[[%]],1.49[[cycle/nsecond]],0.03[[%]],1.02[[Kbyte/block]],6.08[[usecond]],33.79[[Kbyte/block]],"7,265[[cycle]]",0.18[[warp]],"3,761[[inst]]",0.68[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],17.44[[%]],"3,873[[inst]]",0.70[[inst/cycle]],0.18[[]],17.04[[%]],77.12[[%]],0.21[[%]],0[[]],0[[%]],94.93[[%]],0.21[[%]],0.20[[%]],0.09[[%]],589.47[[Mbyte/second]],0.21[[%]],81.73[[%]],18.27[[%]],96[[register/thread]],51.40[[cycle]],17.44[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],128[[thread]],5.64[[cycle]],5.47[[cycle]],0.00[[]]
32.161.1.32.32,32,161,1,32,32,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(4, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],5.47[[inst]],5.75[[inst]],29.67[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],48[[inst]],0.02[[%]],0.10[[%]],1.49[[cycle/nsecond]],0.04[[%]],1.02[[Kbyte/block]],4.99[[usecond]],8.70[[Kbyte/block]],"5,957[[cycle]]",0.16[[warp]],"2,364[[inst]]",0.15[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],4[[]],3.98[[%]],"2,484[[inst]]",0.16[[inst/cycle]],0.16[[]],6.00[[%]],1.22[[%]],0.26[[%]],0[[]],0[[%]],92.98[[%]],0.26[[%]],0.26[[%]],0.08[[%]],846.15[[Mbyte/second]],0.26[[%]],84.00[[%]],16.00[[%]],128[[register/thread]],144.52[[cycle]],3.98[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],128[[thread]],6.57[[cycle]],6.25[[cycle]],0.00[[]]
36.161.1.36.36,36,161,1,36,36,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.94[[warp]],6.16[[%]],1[[warp]],31.98[[]],0.01[[]],34.79[[inst]],35.82[[inst]],28.75[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.06[[%]],188[[inst]],0.01[[%]],0.54[[%]],1.46[[cycle/nsecond]],0.05[[%]],1.02[[Kbyte/block]],5.70[[usecond]],33.79[[Kbyte/block]],"6,676[[cycle]]",0.19[[warp]],"15,028[[inst]]",0.82[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],21.17[[%]],"15,476[[inst]]",0.85[[inst/cycle]],0.19[[]],20.73[[%]],77.08[[%]],0.26[[%]],0[[]],0[[%]],90.94[[%]],0.39[[%]],0.53[[%]],0.39[[%]],966.29[[Mbyte/second]],0.53[[%]],80.55[[%]],19.45[[%]],96[[register/thread]],169.25[[cycle]],21.17[[%]],1.17[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],5.29[[cycle]],5.14[[cycle]],0.01[[]]
40.161.1.40.40,40,161,1,40,40,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(12, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.00[[]],12.41[[inst]],13.08[[inst]],29.66[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],97.44[[%]],110[[inst]],0.02[[%]],0.22[[%]],1.48[[cycle/nsecond]],0.07[[%]],1.02[[Kbyte/block]],5.15[[usecond]],8.70[[Kbyte/block]],"6,079[[cycle]]",0.15[[warp]],"5,363[[inst]]",0.13[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],12[[]],3.55[[%]],"5,651[[inst]]",0.14[[inst/cycle]],0.15[[]],5.19[[%]],0.90[[%]],0.34[[%]],0[[]],0[[%]],92.08[[%]],0.32[[%]],0.34[[%]],0.18[[%]],1.27[[Gbyte/second]],0.34[[%]],84.94[[%]],15.06[[%]],128[[register/thread]],368.81[[cycle]],3.55[[%]],1.18[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],384[[thread]],7.00[[cycle]],6.64[[cycle]],0.01[[]]
44.161.1.44.44,44,161,1,44,44,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.95[[warp]],6.18[[%]],1[[warp]],31.98[[]],0.01[[]],34.80[[inst]],35.84[[inst]],28.89[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.38[[%]],191[[inst]],0.01[[%]],0.53[[%]],1.41[[cycle/nsecond]],0.08[[%]],1.02[[Kbyte/block]],6.02[[usecond]],33.79[[Kbyte/block]],"6,816[[cycle]]",0.21[[warp]],"15,033[[inst]]",0.77[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],19.86[[%]],"15,481[[inst]]",0.79[[inst/cycle]],0.21[[]],19.52[[%]],75.45[[%]],0.29[[%]],0[[]],0[[%]],88.06[[%]],0.38[[%]],0.52[[%]],0.38[[%]],1.36[[Gbyte/second]],0.52[[%]],78.74[[%]],21.26[[%]],96[[register/thread]],180.48[[cycle]],19.86[[%]],1.13[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],4.84[[cycle]],4.70[[cycle]],0.01[[]]
48.161.1.48.48,48,161,1,48,48,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(12, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],12.42[[inst]],13.09[[inst]],29.80[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],111[[inst]],0.02[[%]],0.21[[%]],1.53[[cycle/nsecond]],0.09[[%]],1.02[[Kbyte/block]],5.15[[usecond]],8.70[[Kbyte/block]],"6,320[[cycle]]",0.14[[warp]],"5,367[[inst]]",0.14[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],12[[]],3.67[[%]],"5,655[[inst]]",0.15[[inst/cycle]],0.14[[]],5.40[[%]],0.88[[%]],0.35[[%]],0[[]],0[[%]],89.80[[%]],0.32[[%]],0.35[[%]],0.17[[%]],1.84[[Gbyte/second]],0.35[[%]],86.18[[%]],13.82[[%]],128[[register/thread]],356.20[[cycle]],3.67[[%]],1.23[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],384[[thread]],7.62[[cycle]],7.23[[cycle]],0.01[[]]
52.161.1.52.52,52,161,1,52,52,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.98[[warp]],6.21[[%]],1[[warp]],31.98[[]],0.01[[]],34.81[[inst]],35.85[[inst]],29.05[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],95.71[[%]],194[[inst]],0.01[[%]],0.53[[%]],1.45[[cycle/nsecond]],0.10[[%]],1.02[[Kbyte/block]],5.86[[usecond]],33.79[[Kbyte/block]],"6,777[[cycle]]",0.20[[warp]],"15,038[[inst]]",0.79[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],20.26[[%]],"15,486[[inst]]",0.81[[inst/cycle]],0.20[[]],20.25[[%]],73.76[[%]],0.33[[%]],0[[]],0[[%]],86.29[[%]],0.38[[%]],0.53[[%]],0.38[[%]],1.92[[Gbyte/second]],0.53[[%]],79.50[[%]],20.50[[%]],96[[register/thread]],176.90[[cycle]],20.26[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],5.02[[cycle]],4.88[[cycle]],0.01[[]]
56.161.1.56.56,56,161,1,56,56,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(16, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.01[[]],21.88[[inst]],22.99[[inst]],29.75[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],97.86[[%]],191[[inst]],0.02[[%]],0.38[[%]],1.50[[cycle/nsecond]],0.13[[%]],1.02[[Kbyte/block]],4.99[[usecond]],8.70[[Kbyte/block]],"6,010[[cycle]]",0.16[[warp]],"9,451[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],16[[]],4.01[[%]],"9,931[[inst]]",0.16[[inst/cycle]],0.16[[]],5.99[[%]],0.63[[%]],0.52[[%]],0[[]],0[[%]],86.50[[%]],0.46[[%]],0.57[[%]],0.32[[%]],2.56[[Gbyte/second]],0.57[[%]],83.98[[%]],16.02[[%]],128[[register/thread]],573.70[[cycle]],4.01[[%]],1.20[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],6.56[[cycle]],6.24[[cycle]],0.01[[]]
60.161.1.60.60,60,161,1,60,60,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.98[[]],0.02[[]],34.82[[inst]],35.86[[inst]],29.23[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],95.07[[%]],197[[inst]],0.01[[%]],0.54[[%]],1.43[[cycle/nsecond]],0.14[[%]],1.02[[Kbyte/block]],5.82[[usecond]],33.79[[Kbyte/block]],"6,691[[cycle]]",0.21[[warp]],"15,043[[inst]]",0.81[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],20.88[[%]],"15,491[[inst]]",0.84[[inst/cycle]],0.21[[]],21.04[[%]],73.05[[%]],0.42[[%]],0[[]],0[[%]],82.08[[%]],0.39[[%]],0.54[[%]],0.39[[%]],2.53[[Gbyte/second]],0.54[[%]],79.03[[%]],20.97[[%]],96[[register/thread]],171.73[[cycle]],20.88[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],4.91[[cycle]],4.77[[cycle]],0.01[[]]
64.161.1.64.64,64,161,1,64,64,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(16, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],21.89[[inst]],23[[inst]],29.89[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],192[[inst]],0.02[[%]],0.38[[%]],1.50[[cycle/nsecond]],0.17[[%]],1.02[[Kbyte/block]],5.06[[usecond]],8.70[[Kbyte/block]],"6,068[[cycle]]",0.16[[warp]],"9,456[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],16[[]],3.94[[%]],"9,936[[inst]]",0.16[[inst/cycle]],0.16[[]],6.15[[%]],0.68[[%]],0.61[[%]],0[[]],0[[%]],84.17[[%]],0.39[[%]],0.59[[%]],0.32[[%]],3.27[[Gbyte/second]],0.59[[%]],84.16[[%]],15.84[[%]],128[[register/thread]],583.38[[cycle]],3.94[[%]],1.20[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],6.64[[cycle]],6.31[[cycle]],0.01[[]]
68.161.1.68.68,68,161,1,68,68,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.93[[warp]],6.15[[%]],1[[warp]],31.98[[]],0.02[[]],78.74[[inst]],81.24[[inst]],29.09[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.44[[%]],440[[inst]],0.01[[%]],1.19[[%]],1.45[[cycle/nsecond]],0.18[[%]],1.02[[Kbyte/block]],5.86[[usecond]],33.79[[Kbyte/block]],"6,811[[cycle]]",0.19[[warp]],"34,016[[inst]]",0.76[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],12[[]],19.60[[%]],"35,096[[inst]]",0.78[[inst/cycle]],0.19[[]],20.21[[%]],74.55[[%]],0.58[[%]],0[[]],0[[%]],82.49[[%]],0.86[[%]],1.23[[%]],0.86[[%]],3.26[[Gbyte/second]],1.23[[%]],80.54[[%]],19.46[[%]],96[[register/thread]],414.48[[cycle]],19.60[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.30[[cycle]],5.14[[cycle]],0.03[[]]
72.161.1.72.72,72,161,1,72,72,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(20, 2, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.01[[]],34.74[[inst]],36.71[[inst]],29.90[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],98.18[[%]],314[[inst]],0.02[[%]],0.60[[%]],1.50[[cycle/nsecond]],0.22[[%]],1.02[[Kbyte/block]],5.06[[usecond]],8.70[[Kbyte/block]],"6,100[[cycle]]",0.14[[warp]],"15,009[[inst]]",0.14[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],40[[]],3.65[[%]],"15,858[[inst]]",0.15[[inst/cycle]],0.13[[]],6.03[[%]],0.57[[%]],0.94[[%]],0[[]],0[[%]],85.83[[%]],0.64[[%]],1.00[[%]],0.49[[%]],4.15[[Gbyte/second]],1.00[[%]],86.51[[%]],13.49[[%]],128[[register/thread]],"1,006.94[[cycle]]",3.65[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,280[[thread]]",7.83[[cycle]],7.41[[cycle]],0.02[[]]
76.161.1.76.76,76,161,1,76,76,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.98[[warp]],6.22[[%]],1[[warp]],31.98[[]],0.02[[]],78.76[[inst]],81.26[[inst]],29.25[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.14[[%]],444[[inst]],0.01[[%]],1.18[[%]],1.48[[cycle/nsecond]],0.21[[%]],1.02[[Kbyte/block]],5.86[[usecond]],33.79[[Kbyte/block]],"6,915[[cycle]]",0.19[[warp]],"34,023[[inst]]",0.75[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],12[[]],19.25[[%]],"35,103[[inst]]",0.77[[inst/cycle]],0.19[[]],21.23[[%]],74.00[[%]],0.76[[%]],0[[]],0[[%]],80.96[[%]],0.84[[%]],1.30[[%]],0.84[[%]],4.04[[Gbyte/second]],1.30[[%]],81.11[[%]],18.89[[%]],96[[register/thread]],422.20[[cycle]],19.25[[%]],1.18[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.46[[cycle]],5.29[[cycle]],0.03[[]]
80.161.1.80.80,80,161,1,80,80,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(T1::Params),1,7,"(32, 1, 1)","(20, 2, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],34.76[[inst]],36.72[[inst]],30.03[[]],16[[block]],32[[block]],17[[block]],64[[block]],32[[]],100[[%]],315[[inst]],0.02[[%]],0.60[[%]],1.46[[cycle/nsecond]],0.26[[%]],1.02[[Kbyte/block]],5.25[[usecond]],8.70[[Kbyte/block]],"6,148[[cycle]]",0.14[[warp]],"15,015[[inst]]",0.14[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],40[[]],3.57[[%]],"15,864[[inst]]",0.14[[inst/cycle]],0.14[[]],5.98[[%]],0.56[[%]],1.05[[%]],0[[]],0[[%]],90.85[[%]],0.59[[%]],1.00[[%]],0.49[[%]],4.95[[Gbyte/second]],1.00[[%]],86.41[[%]],13.59[[%]],128[[register/thread]],"1,029.44[[cycle]]",3.57[[%]],1.17[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,280[[thread]]",7.77[[cycle]],7.36[[cycle]],0.02[[]]
