Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
28.161.0.28.28,28,161,0,28,28,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(1, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.97[[]],0.01[[]],9.09[[inst]],9.37[[inst]],29.30[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],91.43[[%]],50[[inst]],0.01[[%]],0.12[[%]],1.51[[cycle/nsecond]],0.03[[%]],1.02[[Kbyte/block]],6.37[[usecond]],37.38[[Kbyte/block]],"7,734[[cycle]]",0.17[[warp]],"3,929[[inst]]",0.67[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],1[[]],17.19[[%]],"4,049[[inst]]",0.69[[inst/cycle]],0.17[[]],21.34[[%]],74.75[[%]],0.21[[%]],0[[]],0[[%]],93.77[[%]],0.21[[%]],0.19[[%]],0.10[[%]],582.91[[Mbyte/second]],0.21[[%]],82.52[[%]],17.48[[%]],96[[register/thread]],54.54[[cycle]],17.19[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],128[[thread]],5.90[[cycle]],5.72[[cycle]],0.00[[]]
32.161.0.32.32,32,161,0,32,32,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(4, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],5.91[[inst]],6.20[[inst]],29.79[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],100[[%]],48[[inst]],0.02[[%]],0.10[[%]],1.43[[cycle/nsecond]],0.04[[%]],1.02[[Kbyte/block]],5.31[[usecond]],10.50[[Kbyte/block]],"6,070[[cycle]]",0.15[[warp]],"2,552[[inst]]",0.16[[inst/cycle]],0.00[[inst/cycle]],CachePreferNone[[]],4[[]],4.23[[%]],"2,680[[inst]]",0.17[[inst/cycle]],0.15[[]],7.68[[%]],1.22[[%]],0.27[[%]],0[[]],0[[%]],95.53[[%]],0.27[[%]],0.26[[%]],0.10[[%]],795.18[[Mbyte/second]],0.27[[%]],84.63[[%]],15.37[[%]],128[[register/thread]],146.67[[cycle]],4.23[[%]],1.14[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],128[[thread]],6.83[[cycle]],6.50[[cycle]],0.00[[]]
36.161.0.36.36,36,161,0,36,36,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.94[[warp]],6.16[[%]],1[[warp]],31.98[[]],0.01[[]],36.34[[inst]],37.45[[inst]],29.17[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.06[[%]],188[[inst]],0.01[[%]],0.54[[%]],1.48[[cycle/nsecond]],0.05[[%]],1.02[[Kbyte/block]],5.86[[usecond]],37.38[[Kbyte/block]],"6,925[[cycle]]",0.21[[warp]],"15,700[[inst]]",0.76[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],19.48[[%]],"16,180[[inst]]",0.78[[inst/cycle]],0.21[[]],24.17[[%]],72.45[[%]],0.27[[%]],0[[]],0[[%]],93.08[[%]],0.45[[%]],0.67[[%]],0.45[[%]],983.61[[Mbyte/second]],0.67[[%]],78.77[[%]],21.23[[%]],96[[register/thread]],192.27[[cycle]],19.48[[%]],1.18[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],4.85[[cycle]],4.71[[cycle]],0.01[[]]
40.161.0.40.40,40,161,0,40,40,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(12, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.00[[]],13.39[[inst]],14.11[[inst]],29.76[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],97.44[[%]],110[[inst]],0.02[[%]],0.23[[%]],1.40[[cycle/nsecond]],0.07[[%]],1.02[[Kbyte/block]],5.41[[usecond]],10.50[[Kbyte/block]],"6,071[[cycle]]",0.15[[warp]],"5,786[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],12[[]],4.01[[%]],"6,097[[inst]]",0.16[[inst/cycle]],0.15[[]],7.15[[%]],0.67[[%]],0.36[[%]],0[[]],0[[%]],94.49[[%]],0.34[[%]],0.41[[%]],0.22[[%]],1.23[[Gbyte/second]],0.41[[%]],84.80[[%]],15.20[[%]],128[[register/thread]],351.94[[cycle]],4.01[[%]],1.12[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],384[[thread]],6.93[[cycle]],6.58[[cycle]],0.01[[]]
44.161.0.44.44,44,161,0,44,44,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.92[[warp]],6.13[[%]],1[[warp]],31.98[[]],0.01[[]],36.35[[inst]],37.47[[inst]],29.29[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.38[[%]],191[[inst]],0.01[[%]],0.53[[%]],1.44[[cycle/nsecond]],0.07[[%]],1.02[[Kbyte/block]],6.14[[usecond]],37.38[[Kbyte/block]],"7,062[[cycle]]",0.21[[warp]],"15,705[[inst]]",0.79[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],20.27[[%]],"16,185[[inst]]",0.81[[inst/cycle]],0.21[[]],25.53[[%]],71.86[[%]],0.29[[%]],0[[]],0[[%]],90.95[[%]],0.44[[%]],0.67[[%]],0.44[[%]],1.33[[Gbyte/second]],0.67[[%]],79.34[[%]],20.66[[%]],96[[register/thread]],184.83[[cycle]],20.27[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],4.99[[cycle]],4.84[[cycle]],0.01[[]]
48.161.0.48.48,48,161,0,48,48,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(12, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],13.40[[inst]],14.12[[inst]],29.91[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],100[[%]],111[[inst]],0.02[[%]],0.23[[%]],1.47[[cycle/nsecond]],0.09[[%]],1.02[[Kbyte/block]],5.31[[usecond]],10.50[[Kbyte/block]],"6,255[[cycle]]",0.15[[warp]],"5,790[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],12[[]],3.83[[%]],"6,101[[inst]]",0.15[[inst/cycle]],0.15[[]],6.80[[%]],0.88[[%]],0.41[[%]],0[[]],0[[%]],93.07[[%]],0.33[[%]],0.41[[%]],0.21[[%]],1.78[[Gbyte/second]],0.41[[%]],84.56[[%]],15.44[[%]],128[[register/thread]],369.11[[cycle]],3.83[[%]],1.18[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],384[[thread]],6.82[[cycle]],6.48[[cycle]],0.01[[]]
52.161.0.52.52,52,161,0,52,52,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.96[[warp]],6.19[[%]],1[[warp]],31.98[[]],0.01[[]],36.37[[inst]],37.48[[inst]],29.42[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],95.71[[%]],194[[inst]],0.01[[%]],0.51[[%]],1.49[[cycle/nsecond]],0.10[[%]],1.02[[Kbyte/block]],6.11[[usecond]],37.38[[Kbyte/block]],"7,297[[cycle]]",0.19[[warp]],"15,710[[inst]]",0.77[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],19.73[[%]],"16,190[[inst]]",0.79[[inst/cycle]],0.19[[]],25.34[[%]],71.01[[%]],0.31[[%]],0[[]],0[[%]],88.82[[%]],0.43[[%]],0.66[[%]],0.43[[%]],1.84[[Gbyte/second]],0.66[[%]],80.67[[%]],19.33[[%]],96[[register/thread]],189.93[[cycle]],19.73[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],5.33[[cycle]],5.17[[cycle]],0.01[[]]
56.161.0.56.56,56,161,0,56,56,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(16, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.01[[]],23.62[[inst]],24.83[[inst]],29.85[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],97.86[[%]],191[[inst]],0.02[[%]],0.39[[%]],1.55[[cycle/nsecond]],0.12[[%]],1.02[[Kbyte/block]],5.22[[usecond]],10.50[[Kbyte/block]],"6,441[[cycle]]",0.16[[warp]],"10,203[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],16[[]],4.06[[%]],"10,725[[inst]]",0.16[[inst/cycle]],0.16[[]],7.74[[%]],0.51[[%]],0.64[[%]],0[[]],0[[%]],91.00[[%]],0.50[[%]],0.74[[%]],0.37[[%]],2.43[[Gbyte/second]],0.74[[%]],84.15[[%]],15.85[[%]],128[[register/thread]],611.82[[cycle]],4.06[[%]],1.23[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],512[[thread]],6.63[[cycle]],6.31[[cycle]],0.01[[]]
60.161.0.60.60,60,161,0,60,60,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(4, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.98[[]],0.02[[]],36.38[[inst]],37.49[[inst]],29.59[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],95.07[[%]],197[[inst]],0.01[[%]],0.50[[%]],1.46[[cycle/nsecond]],0.13[[%]],1.02[[Kbyte/block]],6.37[[usecond]],37.38[[Kbyte/block]],"7,457[[cycle]]",0.20[[warp]],"15,715[[inst]]",0.75[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],4[[]],19.41[[%]],"16,195[[inst]]",0.78[[inst/cycle]],0.20[[]],26.07[[%]],70.78[[%]],0.33[[%]],0[[]],0[[%]],86.59[[%]],0.42[[%]],0.68[[%]],0.42[[%]],2.35[[Gbyte/second]],0.68[[%]],80.48[[%]],19.52[[%]],96[[register/thread]],193.15[[cycle]],19.41[[%]],1.17[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],512[[thread]],5.28[[cycle]],5.12[[cycle]],0.01[[]]
64.161.0.64.64,64,161,0,64,64,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(16, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],23.63[[inst]],24.84[[inst]],29.99[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],100[[%]],192[[inst]],0.02[[%]],0.38[[%]],1.49[[cycle/nsecond]],0.16[[%]],1.02[[Kbyte/block]],5.47[[usecond]],10.50[[Kbyte/block]],"6,524[[cycle]]",0.16[[warp]],"10,208[[inst]]",0.15[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],16[[]],4.03[[%]],"10,729[[inst]]",0.16[[inst/cycle]],0.16[[]],8.60[[%]],0.68[[%]],0.69[[%]],0[[]],0[[%]],87.24[[%]],0.45[[%]],0.81[[%]],0.37[[%]],3.04[[Gbyte/second]],0.81[[%]],83.84[[%]],16.16[[%]],128[[register/thread]],616.88[[cycle]],4.03[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],512[[thread]],6.51[[cycle]],6.19[[cycle]],0.01[[]]
68.161.0.68.68,68,161,0,68,68,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.96[[warp]],6.18[[%]],1[[warp]],31.98[[]],0.02[[]],82.24[[inst]],84.91[[inst]],29.45[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.44[[%]],440[[inst]],0.01[[%]],1.14[[%]],1.46[[cycle/nsecond]],0.16[[%]],1.02[[Kbyte/block]],6.40[[usecond]],37.38[[Kbyte/block]],"7,488[[cycle]]",0.19[[warp]],"35,528[[inst]]",0.73[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],12[[]],18.88[[%]],"36,680[[inst]]",0.76[[inst/cycle]],0.19[[]],25.15[[%]],70.86[[%]],0.60[[%]],0[[]],0[[%]],87.72[[%]],0.94[[%]],1.51[[%]],0.94[[%]],2.98[[Gbyte/second]],1.51[[%]],81.30[[%]],18.70[[%]],96[[register/thread]],449.81[[cycle]],18.88[[%]],1.17[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.52[[cycle]],5.35[[cycle]],0.03[[]]
72.161.0.72.72,72,161,0,72,72,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(20, 2, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.98[[]],0.01[[]],37.46[[inst]],39.56[[inst]],29.99[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],98.18[[%]],314[[inst]],0.02[[%]],0.62[[%]],1.51[[cycle/nsecond]],0.21[[%]],1.02[[Kbyte/block]],5.28[[usecond]],10.50[[Kbyte/block]],"6,364[[cycle]]",0.14[[warp]],"16,184[[inst]]",0.14[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],40[[]],3.72[[%]],"17,090[[inst]]",0.15[[inst/cycle]],0.14[[]],7.76[[%]],0.44[[%]],1.16[[%]],0[[]],0[[%]],91.08[[%]],0.80[[%]],1.30[[%]],0.59[[%]],4[[Gbyte/second]],1.30[[%]],86.13[[%]],13.87[[%]],128[[register/thread]],"1,063.23[[cycle]]",3.72[[%]],1.20[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],"1,280[[thread]]",7.62[[cycle]],7.21[[cycle]],0.03[[]]
76.161.0.76.76,76,161,0,76,76,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.98[[]],0.02[[]],82.26[[inst]],84.92[[inst]],29.58[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.14[[%]],444[[inst]],0.01[[%]],1.16[[%]],1.46[[cycle/nsecond]],0.20[[%]],1.02[[Kbyte/block]],6.30[[usecond]],37.38[[Kbyte/block]],"7,342[[cycle]]",0.19[[warp]],"35,535[[inst]]",0.72[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],12[[]],18.70[[%]],"36,687[[inst]]",0.75[[inst/cycle]],0.19[[]],25.87[[%]],71.48[[%]],0.66[[%]],0[[]],0[[%]],86.47[[%]],0.96[[%]],1.60[[%]],0.96[[%]],3.78[[Gbyte/second]],1.60[[%]],80.96[[%]],19.04[[%]],96[[register/thread]],454.05[[cycle]],18.70[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.42[[cycle]],5.25[[cycle]],0.03[[]]
80.161.0.80.80,80,161,0,80,80,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(20, 2, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],37.48[[inst]],39.57[[inst]],30.12[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],100[[%]],315[[inst]],0.02[[%]],0.62[[%]],1.45[[cycle/nsecond]],0.26[[%]],1.02[[Kbyte/block]],5.47[[usecond]],10.50[[Kbyte/block]],"6,337[[cycle]]",0.15[[warp]],"16,190[[inst]]",0.14[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],40[[]],3.71[[%]],"17,096[[inst]]",0.15[[inst/cycle]],0.15[[]],7.47[[%]],0.56[[%]],1.20[[%]],0[[]],0[[%]],89.29[[%]],0.86[[%]],1.26[[%]],0.59[[%]],4.75[[Gbyte/second]],1.26[[%]],84.91[[%]],15.09[[%]],128[[register/thread]],"1,066.94[[cycle]]",3.71[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],"1,280[[thread]]",7.00[[cycle]],6.62[[cycle]],0.03[[]]
84.161.0.84.84,84,161,0,84,84,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.98[[]],0.02[[]],82.27[[inst]],84.94[[inst]],29.72[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.86[[%]],448[[inst]],0.01[[%]],1.15[[%]],1.45[[cycle/nsecond]],0.24[[%]],1.02[[Kbyte/block]],6.37[[usecond]],37.38[[Kbyte/block]],"7,423[[cycle]]",0.19[[warp]],"35,542[[inst]]",0.71[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],12[[]],18.28[[%]],"36,694[[inst]]",0.73[[inst/cycle]],0.19[[]],26.01[[%]],71.07[[%]],0.80[[%]],0[[]],0[[%]],84.29[[%]],0.95[[%]],1.63[[%]],0.95[[%]],4.54[[Gbyte/second]],1.63[[%]],81.22[[%]],18.78[[%]],96[[register/thread]],464.74[[cycle]],18.28[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.50[[cycle]],5.32[[cycle]],0.03[[]]
88.161.0.88.88,88,161,0,88,88,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(48, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.99[[]],0.01[[]],53.59[[inst]],56.49[[inst]],30.08[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],98.43[[%]],443[[inst]],0.02[[%]],0.88[[%]],1.50[[cycle/nsecond]],0.31[[%]],1.02[[Kbyte/block]],5.31[[usecond]],10.50[[Kbyte/block]],"6,419[[cycle]]",0.15[[warp]],"23,153[[inst]]",0.14[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],48[[]],3.74[[%]],"24,405[[inst]]",0.15[[inst/cycle]],0.15[[]],7.97[[%]],0.37[[%]],1.72[[%]],0[[]],0[[%]],90.40[[%]],1.31[[%]],1.88[[%]],0.84[[%]],5.90[[Gbyte/second]],1.88[[%]],85.48[[%]],14.52[[%]],128[[register/thread]],"1,509.37[[cycle]]",3.74[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],"1,536[[thread]]",7.26[[cycle]],6.89[[cycle]],0.03[[]]
92.161.0.92.92,92,161,0,92,92,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.99[[]],0.03[[]],82.29[[inst]],84.96[[inst]],29.87[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.57[[%]],452[[inst]],0.01[[%]],1.16[[%]],1.43[[cycle/nsecond]],0.29[[%]],1.02[[Kbyte/block]],6.43[[usecond]],37.38[[Kbyte/block]],"7,334[[cycle]]",0.19[[warp]],"35,549[[inst]]",0.69[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],12[[]],17.76[[%]],"36,701[[inst]]",0.71[[inst/cycle]],0.19[[]],26.70[[%]],71.05[[%]],0.87[[%]],0[[]],0[[%]],83.03[[%]],0.96[[%]],1.74[[%]],0.96[[%]],5.37[[Gbyte/second]],1.74[[%]],81.31[[%]],18.69[[%]],96[[register/thread]],478.39[[cycle]],17.76[[%]],1.14[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",5.52[[cycle]],5.35[[cycle]],0.03[[]]
96.161.0.96.96,96,161,0,96,96,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(48, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],32[[]],0[[]],53.61[[inst]],56.51[[inst]],30.21[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],100[[%]],444[[inst]],0.02[[%]],0.83[[%]],1.61[[cycle/nsecond]],0.34[[%]],1.02[[Kbyte/block]],5.28[[usecond]],10.50[[Kbyte/block]],"6,778[[cycle]]",0.15[[warp]],"23,160[[inst]]",0.15[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],48[[]],3.83[[%]],"24,414[[inst]]",0.15[[inst/cycle]],0.15[[]],8.59[[%]],0.48[[%]],1.67[[%]],0[[]],0[[%]],88.28[[%]],1.23[[%]],1.87[[%]],0.79[[%]],7.05[[Gbyte/second]],1.87[[%]],84.66[[%]],15.34[[%]],128[[register/thread]],"1,475.60[[cycle]]",3.83[[%]],1.28[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],"1,536[[thread]]",6.87[[cycle]],6.52[[cycle]],0.03[[]]
100.161.0.100.100,100,161,0,100,100,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.96[[warp]],6.19[[%]],1[[warp]],31.98[[]],0.03[[]],145.44[[inst]],149.88[[inst]],29.71[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.86[[%]],764[[inst]],0.01[[%]],1.96[[%]],1.50[[cycle/nsecond]],0.33[[%]],1.02[[Kbyte/block]],6.37[[usecond]],37.38[[Kbyte/block]],"7,653[[cycle]]",0.20[[warp]],"62,828[[inst]]",0.74[[inst/cycle]],0.08[[inst/cycle]],CachePreferNone[[]],16[[]],19.00[[%]],"64,748[[inst]]",0.76[[inst/cycle]],0.20[[]],28.26[[%]],71.04[[%]],1.21[[%]],0[[]],0[[%]],85.62[[%]],1.64[[%]],2.92[[%]],1.64[[%]],6.37[[Gbyte/second]],2.92[[%]],80.43[[%]],19.57[[%]],96[[register/thread]],788.81[[cycle]],19.00[[%]],1.20[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"2,048[[thread]]",5.27[[cycle]],5.11[[cycle]],0.04[[]]
104.161.0.104.104,104,161,0,104,104,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_nn_align8>(T1::Params),1,7,"(32, 1, 1)","(56, 1, 1)",0,8.0,1.00[[warp]],1.56[[%]],1[[warp]],31.99[[]],0.01[[]],72.61[[inst]],76.42[[inst]],30.18[[]],16[[block]],32[[block]],14[[block]],64[[block]],32[[]],98.62[[%]],594[[inst]],0.02[[%]],1.18[[%]],1.48[[cycle/nsecond]],0.42[[%]],1.02[[Kbyte/block]],5.44[[usecond]],10.50[[Kbyte/block]],"6,457[[cycle]]",0.16[[warp]],"31,366[[inst]]",0.15[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],56[[]],3.91[[%]],"33,013[[inst]]",0.16[[inst/cycle]],0.16[[]],8.77[[%]],0.32[[%]],2.74[[%]],0[[]],0[[%]],90.97[[%]],2.03[[%]],2.74[[%]],1.13[[%]],8.02[[Gbyte/second]],2.74[[%]],84.25[[%]],15.75[[%]],128[[register/thread]],"1,952.99[[cycle]]",3.91[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],14[[warp]],21.88[[%]],"1,792[[thread]]",6.68[[cycle]],6.35[[cycle]],0.04[[]]
108.161.0.108.108,108,161,0,108,108,void cutlass::Kernel<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_nn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.99[[]],0.03[[]],145.46[[inst]],149.90[[inst]],29.84[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.70[[%]],769[[inst]],0.01[[%]],1.95[[%]],1.51[[cycle/nsecond]],0.39[[%]],1.02[[Kbyte/block]],6.37[[usecond]],37.38[[Kbyte/block]],"7,690[[cycle]]",0.19[[warp]],"62,837[[inst]]",0.75[[inst/cycle]],0.08[[inst/cycle]],CachePreferNone[[]],16[[]],19.20[[%]],"64,757[[inst]]",0.77[[inst/cycle]],0.19[[]],29.13[[%]],71.61[[%]],1.32[[%]],0[[]],0[[%]],83.65[[%]],1.63[[%]],2.96[[%]],1.63[[%]],7.44[[Gbyte/second]],2.96[[%]],81.06[[%]],18.94[[%]],96[[register/thread]],780.64[[cycle]],19.20[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"2,048[[thread]]",5.44[[cycle]],5.28[[cycle]],0.04[[]]
