Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
76.32.1.1.32,76,32,1,1,32,ampere_sgemm_32x128_tn,1,7,"(256, 1, 1)","(4, 1, 1)",0,8.0,7.95[[warp]],12.42[[%]],1.99[[warp]],32[[]],0[[]],52.22[[inst]],53.19[[inst]],26.52[[]],4[[block]],32[[block]],5[[block]],8[[block]],256[[]],100[[%]],"1,184[[inst]]",0.05[[%]],0.67[[%]],1.56[[cycle/nsecond]],0.02[[%]],1.02[[Kbyte/block]],6.40[[usecond]],0[[byte/block]],"7,960[[cycle]]",0.33[[warp]],"22,560[[inst]]",0.97[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],4[[]],24.77[[%]],"22,976[[inst]]",0.99[[inst/cycle]],0.25[[]],23.35[[%]],0[[%]],0.69[[%]],0[[]],0[[%]],62.97[[%]],0.43[[%]],0.63[[%]],0.41[[%]],380[[Mbyte/second]],0.63[[%]],74.55[[%]],25.45[[%]],57[[register/thread]],214.76[[cycle]],24.83[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],16.38[[Kbyte/block]],32[[warp]],50[[%]],"1,024[[thread]]",7.97[[cycle]],7.82[[cycle]],0.01[[]]
76.32.1.1.36,76,32,1,1,36,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(11, 1, 1)",0,8.0,3.98[[warp]],6.22[[%]],1[[warp]],31.84[[]],0[[]],7.29[[inst]],8.92[[inst]],29.24[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],100[[%]],432[[inst]],0.14[[%]],0.20[[%]],1.51[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],3.68[[usecond]],0[[byte/block]],"4,438[[cycle]]",0.04[[warp]],"3,150[[inst]]",0.12[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],11[[]],3.82[[%]],"3,854[[inst]]",0.15[[inst/cycle]],0.04[[]],3.11[[%]],47.76[[%]],0.39[[%]],0[[]],0[[%]],98.19[[%]],0.39[[%]],0.38[[%]],0.05[[%]],69.57[[Mbyte/second]],0.39[[%]],96.08[[%]],3.92[[%]],16[[register/thread]],233.43[[cycle]],3.82[[%]],1.20[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"1,408[[thread]]",31.24[[cycle]],25.53[[cycle]],0.01[[]]
76.32.1.1.36,76,32,1,1,36,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.70[[warp]],12.04[[%]],1.94[[warp]],21.47[[]],0.01[[]],13.02[[inst]],14.45[[inst]],18.88[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],98.33[[%]],625[[inst]],0.11[[%]],0.22[[%]],1.58[[cycle/nsecond]],0.11[[%]],1.02[[Kbyte/block]],5.31[[usecond]],0[[byte/block]],"6,710[[cycle]]",0.08[[warp]],"5,625[[inst]]",0.25[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],7.07[[%]],"6,243[[inst]]",0.28[[inst/cycle]],0.07[[]],5.14[[%]],50.06[[%]],0.38[[%]],0[[]],0[[%]],88.79[[%]],0.36[[%]],0.38[[%]],0.11[[%]],2.17[[Gbyte/second]],0.38[[%]],92.76[[%]],7.24[[%]],20[[register/thread]],204.40[[cycle]],7.07[[%]],1.26[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",29.69[[cycle]],26.75[[cycle]],0.01[[]]
76.32.1.1.40,76,32,1,1,40,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.98[[warp]],6.23[[%]],1[[warp]],32[[]],0[[]],8.04[[inst]],9.82[[inst]],29.37[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],100[[%]],476[[inst]],0.14[[%]],0.22[[%]],1.47[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],3.74[[usecond]],0[[byte/block]],"4,426[[cycle]]",0.04[[warp]],"3,473[[inst]]",0.13[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],12[[]],3.84[[%]],"4,241[[inst]]",0.15[[inst/cycle]],0.04[[]],2.98[[%]],42.11[[%]],0.43[[%]],0[[]],0[[%]],99.81[[%]],0.43[[%]],0.38[[%]],0.05[[%]],102.56[[Mbyte/second]],0.43[[%]],96.16[[%]],3.84[[%]],16[[register/thread]],255.81[[cycle]],3.84[[%]],1.18[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"1,536[[thread]]",31.79[[cycle]],26.03[[cycle]],0.01[[]]
76.32.1.1.40,76,32,1,1,40,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.72[[warp]],12.06[[%]],1.94[[warp]],22.96[[]],0.01[[]],13.02[[inst]],14.45[[inst]],20.29[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],98.33[[%]],625[[inst]],0.11[[%]],0.22[[%]],1.63[[cycle/nsecond]],0.12[[%]],1.02[[Kbyte/block]],5.02[[usecond]],0[[byte/block]],"6,560[[cycle]]",0.08[[warp]],"5,625[[inst]]",0.26[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],7.16[[%]],"6,243[[inst]]",0.29[[inst/cycle]],0.07[[]],4.29[[%]],50.20[[%]],0.38[[%]],0[[]],0[[%]],88.06[[%]],0.34[[%]],0.38[[%]],0.11[[%]],2.50[[Gbyte/second]],0.38[[%]],93.09[[%]],6.91[[%]],20[[register/thread]],201.95[[cycle]],7.16[[%]],1.30[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",31.23[[cycle]],28.14[[cycle]],0.01[[]]
76.32.1.1.44,76,32,1,1,44,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(14, 1, 1)",0,8.0,3.87[[warp]],6.05[[%]],1[[warp]],31.87[[]],0.00[[]],8.97[[inst]],11.00[[inst]],29.28[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],99.73[[%]],536[[inst]],0.14[[%]],0.25[[%]],1.49[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],3.71[[usecond]],0[[byte/block]],"4,427[[cycle]]",0.04[[warp]],"3,875[[inst]]",0.12[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],14[[]],3.75[[%]],"4,750[[inst]]",0.15[[inst/cycle]],0.04[[]],2.73[[%]],45.82[[%]],0.43[[%]],0[[]],0[[%]],99.12[[%]],0.43[[%]],0.38[[%]],0.06[[%]],103.45[[Mbyte/second]],0.43[[%]],96.09[[%]],3.91[[%]],16[[register/thread]],292.85[[cycle]],3.75[[%]],1.19[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"1,792[[thread]]",31.38[[cycle]],25.60[[cycle]],0.01[[]]
76.32.1.1.44,76,32,1,1,44,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.64[[warp]],11.94[[%]],1.94[[warp]],24.46[[]],0.01[[]],13.02[[inst]],14.45[[inst]],21.71[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],98.33[[%]],625[[inst]],0.11[[%]],0.22[[%]],1.53[[cycle/nsecond]],0.13[[%]],1.02[[Kbyte/block]],5.31[[usecond]],0[[byte/block]],"6,516[[cycle]]",0.08[[warp]],"5,625[[inst]]",0.24[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],6.72[[%]],"6,243[[inst]]",0.27[[inst/cycle]],0.07[[]],5.26[[%]],49.35[[%]],0.46[[%]],0[[]],0[[%]],86.15[[%]],0.40[[%]],0.46[[%]],0.11[[%]],2.60[[Gbyte/second]],0.46[[%]],93.14[[%]],6.86[[%]],20[[register/thread]],215.03[[cycle]],6.72[[%]],1.22[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",31.40[[cycle]],28.29[[cycle]],0.01[[]]
76.32.1.1.48,76,32,1,1,48,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(15, 1, 1)",0,8.0,3.91[[warp]],6.12[[%]],1[[warp]],32[[]],0[[]],9.71[[inst]],11.90[[inst]],29.39[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],100[[%]],578[[inst]],0.14[[%]],0.27[[%]],1.49[[cycle/nsecond]],0.00[[%]],1.02[[Kbyte/block]],3.71[[usecond]],0[[byte/block]],"4,431[[cycle]]",0.04[[warp]],"4,196[[inst]]",0.12[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],15[[]],3.78[[%]],"5,142[[inst]]",0.15[[inst/cycle]],0.04[[]],2.65[[%]],40.13[[%]],0.46[[%]],0[[]],0[[%]],99.72[[%]],0.46[[%]],0.39[[%]],0.06[[%]],68.97[[Mbyte/second]],0.46[[%]],96.37[[%]],3.63[[%]],16[[register/thread]],315.10[[cycle]],3.78[[%]],1.19[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"1,920[[thread]]",33.73[[cycle]],27.53[[cycle]],0.01[[]]
76.32.1.1.48,76,32,1,1,48,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.69[[warp]],12.02[[%]],1.93[[warp]],25.95[[]],0.01[[]],13.02[[inst]],14.45[[inst]],23.13[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],98.33[[%]],625[[inst]],0.11[[%]],0.22[[%]],1.62[[cycle/nsecond]],0.14[[%]],1.02[[Kbyte/block]],5.12[[usecond]],0[[byte/block]],"6,657[[cycle]]",0.08[[warp]],"5,625[[inst]]",0.24[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],6.79[[%]],"6,243[[inst]]",0.27[[inst/cycle]],0.07[[]],4.43[[%]],48.00[[%]],0.41[[%]],0[[]],0[[%]],85.25[[%]],0.35[[%]],0.41[[%]],0.11[[%]],2.95[[Gbyte/second]],0.41[[%]],93.19[[%]],6.81[[%]],20[[register/thread]],212.86[[cycle]],6.79[[%]],1.30[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",31.54[[cycle]],28.41[[cycle]],0.01[[]]
76.32.1.1.52,76,32,1,1,52,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.89[[]],0.00[[]],10.53[[inst]],12.90[[inst]],29.28[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],99.77[[%]],625[[inst]],0.14[[%]],0.29[[%]],1.50[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],3.71[[usecond]],0[[byte/block]],"4,440[[cycle]]",0.04[[warp]],"4,549[[inst]]",0.12[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],16[[]],3.78[[%]],"5,573[[inst]]",0.15[[inst/cycle]],0.04[[]],2.56[[%]],44.10[[%]],0.43[[%]],0[[]],0[[%]],97.49[[%]],0.43[[%]],0.40[[%]],0.07[[%]],103.45[[Mbyte/second]],0.43[[%]],96.19[[%]],3.81[[%]],16[[register/thread]],341.25[[cycle]],3.78[[%]],1.19[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"2,048[[thread]]",32.12[[cycle]],26.22[[cycle]],0.01[[]]
76.32.1.1.52,76,32,1,1,52,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.64[[warp]],11.93[[%]],1.93[[warp]],27.44[[]],0.01[[]],13.02[[inst]],14.45[[inst]],24.55[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],98.33[[%]],625[[inst]],0.11[[%]],0.21[[%]],1.66[[cycle/nsecond]],0.15[[%]],1.02[[Kbyte/block]],5.18[[usecond]],0[[byte/block]],"6,875[[cycle]]",0.08[[warp]],"5,625[[inst]]",0.24[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],6.76[[%]],"6,243[[inst]]",0.27[[inst/cycle]],0.07[[]],5.66[[%]],48.55[[%]],0.54[[%]],0[[]],0[[%]],84.55[[%]],0.40[[%]],0.41[[%]],0.10[[%]],3.19[[Gbyte/second]],0.41[[%]],93.25[[%]],6.75[[%]],20[[register/thread]],213.86[[cycle]],6.76[[%]],1.32[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",31.74[[cycle]],28.60[[cycle]],0.01[[]]
76.32.1.1.56,76,32,1,1,56,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(17, 1, 1)",0,8.0,3.98[[warp]],6.22[[%]],1[[warp]],32[[]],0[[]],11.28[[inst]],13.79[[inst]],29.38[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],100[[%]],668[[inst]],0.14[[%]],0.31[[%]],1.48[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],3.74[[usecond]],0[[byte/block]],"4,441[[cycle]]",0.04[[warp]],"4,871[[inst]]",0.12[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],17[[]],3.62[[%]],"5,959[[inst]]",0.14[[inst/cycle]],0.04[[]],2.38[[%]],38.82[[%]],0.48[[%]],0[[]],0[[%]],98.20[[%]],0.48[[%]],0.40[[%]],0.07[[%]],102.56[[Mbyte/second]],0.48[[%]],96.06[[%]],3.94[[%]],16[[register/thread]],381.15[[cycle]],3.62[[%]],1.18[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"2,176[[thread]]",31.07[[cycle]],25.40[[cycle]],0.01[[]]
76.32.1.1.56,76,32,1,1,56,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.58[[warp]],11.85[[%]],1.92[[warp]],28.93[[]],0.01[[]],13.02[[inst]],14.45[[inst]],25.96[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],98.33[[%]],625[[inst]],0.11[[%]],0.22[[%]],1.52[[cycle/nsecond]],0.17[[%]],1.02[[Kbyte/block]],5.31[[usecond]],0[[byte/block]],"6,462[[cycle]]",0.07[[warp]],"5,625[[inst]]",0.24[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],6.55[[%]],"6,243[[inst]]",0.26[[inst/cycle]],0.06[[]],4.68[[%]],48.14[[%]],0.56[[%]],0[[]],0[[%]],83.17[[%]],0.38[[%]],0.52[[%]],0.11[[%]],3.33[[Gbyte/second]],0.52[[%]],93.53[[%]],6.47[[%]],20[[register/thread]],220.54[[cycle]],6.55[[%]],1.21[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",32.89[[cycle]],29.64[[cycle]],0.01[[]]
76.32.1.1.60,76,32,1,1,60,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(18, 1, 1)",0,8.0,3.99[[warp]],6.23[[%]],1[[warp]],31.91[[]],0[[]],12.09[[inst]],14.76[[inst]],29.29[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],100[[%]],716[[inst]],0.14[[%]],0.33[[%]],1.48[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],3.74[[usecond]],0[[byte/block]],"4,466[[cycle]]",0.04[[warp]],"5,225[[inst]]",0.13[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],18[[]],3.90[[%]],"6,377[[inst]]",0.16[[inst/cycle]],0.04[[]],2.50[[%]],42.65[[%]],0.47[[%]],0[[]],0[[%]],99.61[[%]],0.47[[%]],0.40[[%]],0.07[[%]],136.75[[Mbyte/second]],0.47[[%]],96.30[[%]],3.70[[%]],16[[register/thread]],378.18[[cycle]],3.90[[%]],1.19[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"2,304[[thread]]",32.97[[cycle]],27.01[[cycle]],0.01[[]]
76.32.1.1.60,76,32,1,1,60,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.72[[warp]],12.06[[%]],1.94[[warp]],30.42[[]],0.01[[]],13.02[[inst]],14.45[[inst]],27.38[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],98.33[[%]],625[[inst]],0.11[[%]],0.22[[%]],1.57[[cycle/nsecond]],0.18[[%]],1.02[[Kbyte/block]],5.15[[usecond]],0[[byte/block]],"6,492[[cycle]]",0.08[[warp]],"5,625[[inst]]",0.25[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],6.93[[%]],"6,243[[inst]]",0.28[[inst/cycle]],0.07[[]],6.19[[%]],48.35[[%]],0.50[[%]],0[[]],0[[%]],84.33[[%]],0.44[[%]],0.47[[%]],0.11[[%]],3.68[[Gbyte/second]],0.47[[%]],92.94[[%]],7.06[[%]],20[[register/thread]],208.52[[cycle]],6.93[[%]],1.26[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",30.46[[cycle]],27.44[[cycle]],0.01[[]]
76.32.1.1.64,76,32,1,1,64,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(19, 1, 1)",0,8.0,3.99[[warp]],6.23[[%]],1[[warp]],32[[]],0[[]],12.84[[inst]],15.66[[inst]],29.37[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],100[[%]],760[[inst]],0.14[[%]],0.35[[%]],1.49[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],3.71[[usecond]],0[[byte/block]],"4,464[[cycle]]",0.04[[warp]],"5,548[[inst]]",0.13[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],19[[]],3.90[[%]],"6,764[[inst]]",0.16[[inst/cycle]],0.04[[]],2.44[[%]],37.50[[%]],0.50[[%]],0[[]],0[[%]],98.93[[%]],0.50[[%]],0.41[[%]],0.08[[%]],137.93[[Mbyte/second]],0.50[[%]],96.05[[%]],3.95[[%]],16[[register/thread]],401.53[[cycle]],3.90[[%]],1.20[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"2,432[[thread]]",30.86[[cycle]],25.31[[cycle]],0.01[[]]
76.32.1.1.64,76,32,1,1,64,"void gemmk1_kernel<int, float, (int)256, (int)5, (bool)0, (bool)0, (bool)0, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float, (int)0>(cublasGemmk1Params<T2, T9, T10, T11, T12, biasType<T11::value_type, T12>::type>)",1,7,"(256, 1, 1)","(2, 3, 1)",0,8.0,7.73[[warp]],12.08[[%]],1.94[[warp]],31.92[[]],0.00[[]],13.01[[inst]],14.44[[inst]],28.81[[]],10[[block]],32[[block]],16[[block]],8[[block]],256[[]],99.33[[%]],622[[inst]],0.11[[%]],0.23[[%]],1.53[[cycle/nsecond]],0.20[[%]],1.02[[Kbyte/block]],5.25[[usecond]],0[[byte/block]],"6,426[[cycle]]",0.08[[warp]],"5,622[[inst]]",0.26[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],6[[]],7.08[[%]],"6,240[[inst]]",0.28[[inst/cycle]],0.07[[]],5.14[[%]],48.25[[%]],0.39[[%]],0[[]],0[[%]],80.86[[%]],0.39[[%]],0.33[[%]],0.11[[%]],3.83[[Gbyte/second]],0.39[[%]],92.86[[%]],7.14[[%]],20[[register/thread]],203.92[[cycle]],7.08[[%]],1.22[[cycle/nsecond]],32.77[[Kbyte]],1.02[[Kbyte/block]],64[[warp]],100[[%]],"1,536[[thread]]",30.17[[cycle]],27.18[[cycle]],0.01[[]]
76.32.1.1.68,76,32,1,1,68,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",1,7,"(128, 1, 1)","(21, 1, 1)",0,8.0,3.94[[warp]],6.15[[%]],1[[warp]],31.91[[]],0.00[[]],13.77[[inst]],16.85[[inst]],29.31[[]],32[[block]],32[[block]],32[[block]],16[[block]],128[[]],99.82[[%]],819[[inst]],0.14[[%]],0.38[[%]],1.49[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],3.74[[usecond]],0[[byte/block]],"4,475[[cycle]]",0.04[[warp]],"5,949[[inst]]",0.12[[inst/cycle]],0.01[[inst/cycle]],CachePreferNone[[]],21[[]],3.80[[%]],"7,279[[inst]]",0.15[[inst/cycle]],0.04[[]],2.34[[%]],40.90[[%]],0.55[[%]],0[[]],0[[%]],99.52[[%]],0.55[[%]],0.43[[%]],0.08[[%]],136.75[[Mbyte/second]],0.55[[%]],96.13[[%]],3.87[[%]],16[[register/thread]],443.06[[cycle]],3.80[[%]],1.19[[cycle/nsecond]],32.77[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"2,688[[thread]]",31.64[[cycle]],25.85[[cycle]],0.01[[]]
